model_size,checkpoint,topic,split,value,overall_accuracy,metric,total_pairs,file,ckpt_pos
pythia-160m,step1000,principle_A_c,avg,45.5,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_c,max,45.5,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_case,1,100.0,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_case,2,78.0,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_case,avg,89.0,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_case,max,100.0,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_domain,1,98.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_domain,2,75.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_domain,3,47.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_domain,avg,73.96666666666667,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A_domain,max,98.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A,reconstruction,50.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A,avg,50.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,principle_A,max,50.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,regular_plural_subject_verb_agreement,1,69.1,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,regular_plural_subject_verb_agreement,2,82.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,regular_plural_subject_verb_agreement,avg,75.75,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,regular_plural_subject_verb_agreement,max,82.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi_licensor,present,95.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi_licensor,avg,95.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi_licensor,max,95.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi,scope,28.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi,avg,28.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_negation_npi,max,28.2,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_subject,island,35.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_subject,avg,35.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,sentential_subject,max,35.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,superlative_quantifiers,1,39.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,superlative_quantifiers,2,69.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,superlative_quantifiers,avg,54.650000000000006,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,superlative_quantifiers,max,69.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,tough_vs_raising,1,39.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,tough_vs_raising,2,68.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,tough_vs_raising,avg,54.25,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,tough_vs_raising,max,68.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,transitive,main,71.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,transitive,avg,71.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,transitive,max,71.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh,island,34.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh,avg,34.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh,max,34.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_object,gap,48.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_object,avg,48.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_object,max,48.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject,gap,85.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject,avg,85.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject,max,85.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject_gap_long,distance,95.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject_gap_long,avg,95.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_questions_subject_gap_long,max,95.4,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no,gap,96.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no,avg,96.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no,max,96.8,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no_gap_long,distance,98.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no_gap_long,avg,98.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_no_gap_long,max,98.7,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with,gap,16.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with,avg,16.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with,max,16.6,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with_gap_long,distance,4.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with_gap_long,avg,4.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-160m,step1000,wh_vs_that_with_gap_long,max,4.9,63.46268656716418,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-160m-step1000/blimp_full_summary_seq_logprob.json,11
pythia-6_9b,step64,adjunct,island,51.4,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,adjunct,avg,51.4,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,adjunct,max,51.4,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_gender,agreement,20.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_gender,avg,20.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_gender,max,20.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_number,agreement,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_number,avg,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,anaphor_number,max,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,animate_subject,passive,63.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,animate_subject,trans,60.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,animate_subject,avg,62.2,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,animate_subject,max,63.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,causative,main,40.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,causative,avg,40.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,causative,max,40.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,complex_NP,island,46.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,complex_NP,avg,46.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,complex_NP,max,46.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_complex_left,branch,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_complex_left,avg,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_complex_left,max,39.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_object,extraction,46.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_object,avg,46.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,coordinate_structure_constraint_object,max,46.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement,1,52.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement,2,48.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement,avg,50.75,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement,max,52.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_irregular,1,48.2,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_irregular,2,53.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_irregular,avg,50.95,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_irregular,max,53.7,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj,2,47.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj,avg,47.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj,max,47.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj_irregular,1,52.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj_irregular,2,53.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj_irregular,avg,52.85,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adj_irregular,max,53.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adjective,1,49.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adjective,avg,49.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,determiner_noun_agreement_with_adjective,max,49.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relational,noun,48.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relational,avg,48.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relational,max,48.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relative,clause,51.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relative,avg,51.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,distractor_agreement_relative,max,51.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,drop,argument,69.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,drop,avg,69.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,drop,max,69.6,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,ellipsis_n_bar,1,36.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,ellipsis_n_bar,2,27.4,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,ellipsis_n_bar,avg,32.099999999999994,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,ellipsis_n_bar,max,36.8,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_object,raising,70.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_object,avg,70.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_object,max,70.3,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_quantifiers,1,71.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_quantifiers,2,36.4,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_quantifiers,avg,53.95,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_quantifiers,max,71.5,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_subject,raising,51.0,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_subject,avg,51.0,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,existential_there_subject,max,51.0,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,expletive_it_object,raising,59.9,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,expletive_it_object,avg,59.9,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,expletive_it_object,max,59.9,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
pythia-6_9b,step64,inchoative,main,42.1,53.364179104477614,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step64/blimp_full_summary_seq_logprob.json,7
